,Created At,Screen Name,User ID,User Follower Count,Likes Counts,ReTweet Count,Tweet Text
0,Wed Apr 03 22:14:46 +0000 2019,DJAFAYProductions,1061002335944622080,77,0,0,Be sure to DM us if you need eSports GFX/INTROS/ANIMATIONS/MONTAGES #gfx #gfxdesigner #gfxdesigners #gfxneeded… https://t.co/MQwVTd2JH5
1,Wed Apr 03 22:14:44 +0000 2019,Senpai DMD,863126088586846210,23,0,0,95 OVERALL PURE ATHLETIC FINISHER UPGRADE | NBA2K19 https://t.co/PKHNoIg4eV via @YouTube #DeeEmDeeDoesIt #Youtube… https://t.co/sNXHuw3Smn
2,Wed Apr 03 22:14:37 +0000 2019,Vtamayo,1008109890546495488,141,0,0,Dropping 17 kills in Arena Solos... (Easy) FortniteBattleRoyale #BornVic... https://t.co/4JJrBw3OMN @FaZeClan… https://t.co/vaIvKPGhOr
3,Wed Apr 03 22:14:36 +0000 2019,DavietheBearded,1095459928955895808,14,0,0,"Just hit 40 #Subscribers on #YouTube during the stream 2night, over 160 views 🎉😘 thank you so much everyone!!!! Unf… https://t.co/5LzxhTYRYl"
4,Wed Apr 03 22:14:33 +0000 2019,Gabrielle,842210700,271,0,0,Quick and easy dinner tonight. Chili cheese hot dogs with Italian macaroni salad. 🍴 #easydinner #quickdinner… https://t.co/O960LoaxY0
5,Wed Apr 03 22:14:32 +0000 2019,New Youtubers®,2250648171,10645,0,0,"TOP 5 CHANNEL'S OF THE MONTH - MARCH 
check it out now #youtube #youtubers #smallyoutuber #blog #blogging… https://t.co/0VIFQplpCw"
6,Wed Apr 03 22:14:32 +0000 2019,💜あいり🎸,1076067430919593985,14,0,7442,"RT @J_Jr_Ch: 【動画更新】おかげ様で1周年!!5夜連続全員集合SP始まるよ～！
5グループ33名が大集結！【1周年記念特別企画①】""かぶったらダメよ""に挑戦 1/5
⇒ https://t.co/ie417KPFKQ
#SnowMan #TravisJapan #S…"
7,Wed Apr 03 22:14:13 +0000 2019,Popular Music And Beats,1456838982,88,0,2,"RT @MNanovqee: Neybron James BEAUTIFUL PORNSTAR +18
https://t.co/KUnjcvqGKR
#beautiful #girl #woman #sexy #sex #porn #blowjob #pornhub #big…"
8,Wed Apr 03 22:14:13 +0000 2019,珍王,850171017414692865,1406,0,0,"【スクイノリ】
https://t.co/AQakyBGUct
#YouTube"
9,Wed Apr 03 22:13:49 +0000 2019,BRIAN MBOWO,3813039801,336,0,0,"#2019 same flames 🔥🔥💣@bravooafrika x @dymanmind 
(Kenya x Jamaica) (Africa x USA) 
'ARD pon Dem!!! 
BRAMEK ENTERTAI… https://t.co/yX9Jckfq7k"
10,Wed Apr 03 22:13:44 +0000 2019,HelpmeTwitte,1080619789503074304,11,0,2,RT @davyonmartz: Completed #Commission for @CapnSlippery Interested to get your #mascot #characterdesign dm me #LogoDesign #Icon #gamingcom…
11,Wed Apr 03 22:13:42 +0000 2019,キラキラ光れ,4816817666,11,0,7442,"RT @J_Jr_Ch: 【動画更新】おかげ様で1周年!!5夜連続全員集合SP始まるよ～！
5グループ33名が大集結！【1周年記念特別企画①】""かぶったらダメよ""に挑戦 1/5
⇒ https://t.co/ie417KPFKQ
#SnowMan #TravisJapan #S…"
12,Wed Apr 03 22:13:36 +0000 2019,Edgar Dias,210242794,1,0,0,"Como ganhar dinheiro no YouTube Vendas Online 
#YouTube #YouTubersReact #React
https://t.co/WjO1cu1353"
13,Wed Apr 03 22:13:31 +0000 2019,Daily Tucsonan,2885224143,713,0,1,RT @rolandsmartin: Black women beaten by white supremacist joins us on #RolandMartinUnfiltered to discuss Dallas PD filing charges against…
14,Wed Apr 03 22:13:22 +0000 2019,ジュンとギター,1094605286491381766,235,1,0,"かろうじてまだ桜🌸が残っているのでこれ貼り付けておきます🌸

良ければ見て行って下さい😌✨🌸

少しでも良いと思ったらチャンネル登録ヨロシクです🌸

#ジュンとギター #ギター #弾き語り #歌ってみた #弾いてみた #ケツメイシ… https://t.co/OCkp2VBMze"
15,Wed Apr 03 22:13:22 +0000 2019,Solitiverse,1048686925270282240,538,0,9,"RT @Glutchi: Help me hit 100 twitch followers
I will follow back https://t.co/D7HjF9Z80D
1. Retweet
2. Comment your Twitch/YT
3. Follow who…"
16,Wed Apr 03 22:13:07 +0000 2019,Solitiverse,1048686925270282240,538,0,7,"RT @Glutchi: Help me hit 300 subscribers
I will follow back https://t.co/KdF4R8qB7Z
1. Retweet
2. Comment your Twitch/YT
3. Follow who you…"
17,Wed Apr 03 22:13:02 +0000 2019,Lion Up Network,1068952300339761152,245,0,2,"RT @ManuGamingworld: Portal 2 / Let's Play {Part 7 - Deutsch} Alte Erfindungen

https://t.co/4GH84QMSIg

#LetsPlay #games #YouTube #gaming…"
18,Wed Apr 03 22:13:00 +0000 2019,Silly Billy Toys,827632390822522880,1350,1,0,Get ready for the coolest indoor fort ever! #daddaughter #daddydaughter #kidsvideos #Entertainment #entertaining… https://t.co/ZoWaZ9j2ik
19,Wed Apr 03 22:12:58 +0000 2019,L C N,888888093138313216,1696,0,1,"RT @lcnukulele: I COVERED BILLIES NEW SONG “ BAD GUY “ ON MY YOUTUBE CHANNEL. GIVE IT A PEEP !!  https://t.co/RyixqVUOfQ 

✼ @billieeilish…"
20,Wed Apr 03 22:12:58 +0000 2019,まこ,1038375922716430336,26,0,7442,"RT @J_Jr_Ch: 【動画更新】おかげ様で1周年!!5夜連続全員集合SP始まるよ～！
5グループ33名が大集結！【1周年記念特別企画①】""かぶったらダメよ""に挑戦 1/5
⇒ https://t.co/ie417KPFKQ
#SnowMan #TravisJapan #S…"
