,Created At,Screen Name,User ID,User Follower Count,Likes Counts,ReTweet Count,Tweet Text
0,Wed Apr 03 23:11:19 +0000 2019,Jual Gems COC,2362332451,9249,0,0,Gems Clash of Clans Cheat Guide ##ClashOfClans
1,Wed Apr 03 23:03:09 +0000 2019,EliteWar CLUB ⭐,947082753664868352,1460,0,0,"Los mejores trucos para ganar en #ClashOfClans

Mirarlo🥳 https://t.co/jhJkoLD1bE"
2,Wed Apr 03 22:52:05 +0000 2019,SNT ELITE,1061211720818003968,57,0,8,"RT @CWCFR: Ne ratez pas Dimanche 7 avril de 16h à 18h.
#France vs #Japon pour une place en finale de la @ClashWorldCup #clashofclans.
Le to…"
3,Wed Apr 03 22:43:40 +0000 2019,Juan Carlos,1112997949334851584,5,0,1,RT @JuanCar50259285: #ClashOfClans ☠️ https://t.co/DVLdJNUhGf
4,Wed Apr 03 22:43:18 +0000 2019,Juan Carlos,1112997949334851584,5,0,1,RT @JuanCar50259285: #ClashOfClans😁 https://t.co/9Tt7iPzRuA
5,Wed Apr 03 22:41:04 +0000 2019,Juan Carlos,1112997949334851584,5,0,1,#ClashOfClans😁 https://t.co/9Tt7iPzRuA
6,Wed Apr 03 22:26:27 +0000 2019,Shadowling,2903879619,80,0,1,RT @Zomax244: Sup ZTeam I'm live on https://t.co/M1Y2LBY8WF.?_sets=1554330274487 (╯°□°）╯︵ ┻━┻ You know what time it is! ᕙ༼*◕_◕*༽ᕤ awwwwwwe…
7,Wed Apr 03 22:24:34 +0000 2019,Zomax244,3351911834,81,1,1,Sup ZTeam I'm live on https://t.co/M1Y2LBY8WF.?_sets=1554330274487 (╯°□°）╯︵ ┻━┻ You know what time it is! ᕙ༼*◕_◕*༽ᕤ… https://t.co/qnnLokt01j
8,Wed Apr 03 22:00:39 +0000 2019,Clash of Clans Wiki,2202975348,38101,0,0,New post chief: Clash of clans – Kings of clash clan inthedark (black is b https://t.co/fxwwX2oXCp #clashofclans #clashclans #clashclanswiki
9,Wed Apr 03 21:59:12 +0000 2019,Temas,533005682,1989,0,0,LeagueOfLegendsLatinoEspañol #ClashofClans https://t.co/VAtaNFGFit
